y1,y2,theta,phi
2.942826271057128906e+01,-1.001420211791992188e+01,2.432503981526088488e+00,1.878743999129102393e+00
1.352165794372558594e+01,7.323424816131591797e-01,3.457209441585762377e+00,2.777728310995533967e+00
-7.345218658447265625e+00,-5.096754455566406250e+01,3.637340398213730452e+00,5.639260372725106940e+00
-3.188660240173339844e+01,3.778706359863281250e+01,2.615055520158317548e-01,3.822109431006935676e+00
-1.173667144775390625e+01,-4.431851577758789062e+01,2.774256285322929561e+00,5.186261126198362881e+00
-4.795501708984375000e+01,-2.749757766723632812e+01,6.551920054879970534e-01,5.752391361092091593e+00
3.473575973510742188e+01,1.019223451614379883e+00,1.939964085647960301e+00,2.278716571121719880e+00
2.636215400695800781e+01,-3.865119171142578125e+01,3.386615387493104645e+00,6.261564570765538740e-01
2.551405715942382812e+01,-4.060991287231445312e+01,3.364243541289253070e+00,4.137331624641451544e-01
-1.293267250061035156e+01,3.529933547973632812e+01,5.354307989040619553e+00,3.592305525512152542e+00
3.665481948852539062e+01,-3.534667491912841797e-01,1.992802379992001383e+00,1.779289684012536066e+00
-5.837600326538085938e+01,1.825748252868652344e+01,9.564860614146396545e-01,3.777492903115553524e+00
-1.847878265380859375e+01,-4.817002105712890625e+01,2.923466857350681014e+00,6.103484071588568760e+00
4.107174301147460938e+01,-2.232105827331542969e+01,2.255839888635627233e+00,5.488861612910703736e-01
-3.611031293869018555e+00,-1.521938037872314453e+01,2.287063056804206074e+00,4.144769836703623866e+00
-2.499728775024414062e+01,2.260415649414062500e+01,5.437826836852195811e+00,4.715293976024248934e+00
5.379296493530273438e+01,-4.745917320251464844e+00,1.276481208249665933e+00,1.241254927578270051e+00
1.603228187561035156e+01,-4.577045440673828125e+01,3.879020767236586842e+00,6.177953743101585182e+00
-3.095474624633789062e+01,1.183594989776611328e+01,5.117817256642252843e+00,5.204604258586146059e+00
2.412888908386230469e+01,-1.373606681823730469e+01,3.001992958055946126e+00,1.277156652961910721e+00
-2.796560668945312500e+01,1.138265323638916016e+01,4.694384926092130428e+00,5.078764754776529777e+00
-2.101552009582519531e+01,2.148111724853515625e+01,4.909208253482672646e+00,4.302870831140893415e+00
1.586387729644775391e+01,-4.530129241943359375e+01,3.992797632543237718e+00,1.666845185412369965e-02
-2.988979530334472656e+01,-3.520757675170898438e+01,1.517281049975868212e+00,2.924893762985418810e-01
-1.105756282806396484e+01,-2.247025299072265625e+01,2.014426587156996629e+00,4.492387130645394855e+00
1.519075965881347656e+01,4.772692489624023438e+01,6.193805817207209685e+00,2.228555650766977259e+00
-5.498758697509765625e+01,1.605130577087402344e+01,8.961418500243186758e-01,4.247235317893915507e+00
3.228459930419921875e+01,2.503201484680175781e+01,5.457413682188398063e+00,3.905694967573083987e-01
-2.330523490905761719e+01,8.708680152893066406e+00,4.251966712033062201e+00,4.952649989437588829e+00
-4.876102924346923828e+00,3.846368789672851562e+01,5.435451537061214644e+00,2.930051027979074352e+00
-9.400892257690429688e+00,3.769147491455078125e+01,5.373296237734039416e+00,3.284980927015416885e+00
-1.281566524505615234e+01,-3.974329376220703125e+01,2.216066347880077281e+00,5.096054818113170626e+00
-1.903751945495605469e+01,4.667939186096191406e+00,3.714720241341471940e+00,4.622795968995780491e+00
-2.291602134704589844e+01,2.515095520019531250e+01,5.420095330522456401e+00,4.343488013656993552e+00
3.909109878540039062e+01,3.100262832641601562e+01,5.956285390358590170e+00,1.137817112005266029e+00
1.979565238952636719e+01,2.993572998046875000e+01,5.020485580723464736e+00,1.536972272046270405e+00
-4.641025543212890625e+01,-1.689632797241210938e+01,5.884217277280404446e+00,6.071923093234329549e+00
2.362154960632324219e+01,-1.336382484436035156e+01,3.122233657053854028e+00,1.333939647465970157e+00
9.883599877357482910e-01,9.504430770874023438e+00,4.005552477479978890e+00,2.841672094509815505e+00
-3.440650939941406250e+01,-3.399788284301757812e+01,1.264078563725078652e+00,6.195399694377761612e+00
5.959342956542968750e+00,-1.260458850860595703e+01,1.876717998755472294e+00,3.127104708497224106e+00
1.228051185607910156e+01,1.964476394653320312e+01,3.969425415476119046e+00,2.022248216661881592e+00
1.293911361694335938e+01,2.187020301818847656e+01,4.327348411939453854e+00,1.932925061568564473e+00
1.502877140045166016e+01,-4.055035400390625000e+01,3.875822411913018684e+00,4.495687776523455415e-01
4.125564694404602051e-01,3.102018547058105469e+01,4.687366101938468255e+00,2.911779277423196532e+00
-5.050154495239257812e+01,-2.502415847778320312e+01,2.294910681731195390e-01,5.513407777557759459e+00
2.284955787658691406e+01,4.306068038940429688e+01,5.972194863885583516e+00,1.705710820070730493e+00
-3.423265457153320312e+01,-3.077760696411132812e+01,1.014258997517433869e+00,2.313348205965711779e-01
1.516953849792480469e+01,4.198506546020507812e+01,5.487362581003387696e+00,2.128331740150483320e+00
-5.620892715454101562e+01,1.202063083648681641e+01,1.432301516185212620e+00,4.166746338814989237e+00
-1.933912467956542969e+01,2.094758605957031250e+01,4.581557503249783281e+00,4.094840554051793369e+00
-1.622570991516113281e+01,3.460492706298828125e+01,5.491713333477236780e+00,3.764665682176646655e+00
3.077795219421386719e+01,2.470436668395996094e+01,5.168920091765286884e+00,3.632910986350748050e-01
3.410389328002929688e+01,4.735256671905517578e+00,1.780281912919852605e+00,2.673360762792385881e+00
-5.026870727539062500e+00,3.293624114990234375e+01,4.904752376742462339e+00,3.304879438645524914e+00
-1.428063297271728516e+01,-2.489620399475097656e+01,1.790089223830422460e+00,4.756331164981557613e+00
-4.255867767333984375e+01,-1.795214462280273438e+01,6.258960540689903596e+00,1.869555467531225090e-01
1.653973007202148438e+01,-3.203311920166015625e+01,3.991343207899202383e+00,9.048242895399492003e-01
-4.608881759643554688e+01,-1.843126869201660156e+01,6.213007321786039761e+00,6.025811104520530037e+00
-3.383296585083007812e+01,1.506335735321044922e+01,5.794147379332797776e+00,5.258296337648832086e+00
-1.521062278747558594e+01,3.516929244995117188e+01,5.495048230982913395e+00,3.676502382876768227e+00
-3.655167770385742188e+01,3.219223403930664062e+01,4.084781824313459819e-01,4.450522133416191295e+00
-5.487925720214843750e+01,1.056208515167236328e+01,1.221317107392455359e+00,4.532768519728239021e+00
1.577661037445068359e+00,-3.959044814109802246e-02,3.057447673192044135e+00,3.304371778617345878e+00
4.141205596923828125e+01,3.063130950927734375e+01,6.222540835853357599e+00,1.100887331415749681e+00
-3.432437133789062500e+01,1.109031105041503906e+01,5.561633467230471695e+00,5.468387425937731194e+00
5.621445465087890625e+01,9.014111518859863281e+00,7.356607433396130657e-01,1.908719107913483315e+00
2.243700599670410156e+01,4.226601409912109375e+01,5.773262026234620592e+00,1.543474835174217352e+00
-3.265774154663085938e+01,1.332628917694091797e+01,5.463851760023287873e+00,5.118740863534370078e+00
-1.392214393615722656e+01,-3.998442077636718750e+01,2.204502087209839090e+00,5.292455313872133971e+00
-1.196748828887939453e+01,3.375290679931640625e+01,5.218228040518233080e+00,3.742819922899649043e+00
-5.464581298828125000e+01,1.719680786132812500e+01,7.513983890589417403e-01,4.229421424620332992e+00
2.734444236755371094e+01,-2.937899780273437500e+01,3.389900792933577378e+00,9.388336957329995736e-01
-2.881347465515136719e+01,1.164132785797119141e+01,4.856979326197937930e+00,5.133960281876228215e+00
-4.435544490814208984e+00,3.349804306030273438e+01,4.948516474127578668e+00,3.213906200523622747e+00
1.042829704284667969e+01,4.574417877197265625e+01,5.733253258486340265e+00,2.551134451529986524e+00
3.212774658203125000e+01,7.505393028259277344e-01,2.338925888752983351e+00,2.413150822153707686e+00
5.626968002319335938e+01,-2.932931900024414062e+00,5.860053740094067765e-01,1.152950255957486236e+00
3.993351364135742188e+01,3.034044456481933594e+01,6.083700083408354331e+00,1.043300948478715462e+00
-1.479332160949707031e+01,-4.191155242919921875e+01,2.413878232697202808e+00,5.416206399258872928e+00
1.434826016426086426e+00,1.498900055885314941e+00,3.317936666829012893e+00,3.348035115808166928e+00
-9.209154129028320312e+00,5.899651336669921875e+01,1.351685211475991411e+00,3.402672674649384277e+00
3.223696136474609375e+01,-1.498588943481445312e+01,2.542078888778208867e+00,1.237423428699231831e+00
-3.988664865493774414e+00,3.578829193115234375e+01,5.116942780190600892e+00,3.078421097441894183e+00
-1.352516841888427734e+01,1.481458568572998047e+01,4.270056298828851737e+00,4.342784541939932907e+00
3.404005050659179688e+01,2.696682739257812500e+01,5.487655871348231962e+00,7.606743219990890204e-01
-9.592674255371093750e+00,-4.904150772094726562e+01,3.183069091124977046e+00,5.691217778858645993e+00
-3.129102230072021484e+00,-2.900396585464477539e+00,2.913279307427682152e+00,3.953499229693987704e+00
-9.839584350585937500e+00,1.444606208801269531e+01,3.952563448285763670e+00,3.752687478192191506e+00
6.874779701232910156e+00,-4.071626281738281250e+01,4.399326144994859966e+00,4.318263022614066693e-01
4.785749435424804688e+00,4.772354888916015625e+01,5.767165904031009482e+00,2.946847740350793998e+00
1.988561439514160156e+01,-3.329195785522460938e+01,3.625899963548726568e+00,7.649514601116759183e-01
-3.558916091918945312e+01,3.285017395019531250e+01,2.529267180530539449e-01,4.313421147617272133e+00
-5.060670089721679688e+01,-3.412080764770507812e+01,8.818349377295313651e-01,5.141431128712752319e+00
3.453969955444335938e+00,-1.752077865600585938e+01,1.767415572971319238e+00,3.530784979222817643e+00
4.475162982940673828e+00,-1.720147895812988281e+01,1.684986720816247230e+00,3.363352457833066023e+00
1.369332408905029297e+01,1.986345672607421875e+01,4.140472990370932749e+00,1.688383919249156984e+00
1.221947765350341797e+01,-5.789370536804199219e+00,2.360919750387937111e+00,2.953289965070450940e+00
-1.183288478851318359e+01,-4.225808715820312500e+01,2.528798191016163877e+00,4.947080247428327304e+00
-5.369840145111083984e+00,-2.272546529769897461e+00,3.178705318467974106e+00,4.311482416362578896e+00
2.854764461517333984e+00,-1.784313774108886719e+01,1.753236896223767882e+00,3.597301845222597105e+00
5.521494674682617188e+01,-4.279760360717773438e+00,9.969886025030151311e-01,1.065640534751842505e+00
-1.312827968597412109e+01,-3.961491775512695312e+01,2.208131176242564830e+00,5.124260644227475403e+00
3.361705017089843750e+01,-2.782306861877441406e+01,2.825939374601324605e+00,5.372370505261944151e-01
-2.027301788330078125e+01,-4.493779754638671875e+01,2.372800104347088546e+00,5.852998064574461701e+00
-3.550862884521484375e+01,9.670293807983398438e+00,5.688253931882456982e+00,5.698848469326886601e+00
-1.887329673767089844e+01,-4.660474395751953125e+01,2.625165693693177982e+00,5.852401110593619116e+00
5.599961853027343750e+01,3.913849592208862305e+00,1.001232732359006450e+00,1.520994630769319400e+00
-3.876793861389160156e+00,3.688395690917968750e+01,5.190226129459619919e+00,2.923049145828848783e+00
2.045487213134765625e+01,3.023931694030761719e+01,5.079294745687878532e+00,1.484972465734835323e+00
-1.353687095642089844e+01,-2.542870712280273438e+01,1.932412443208796127e+00,4.735846174690421684e+00
1.782161712646484375e+01,-4.418583297729492188e+01,3.711184023120863262e+00,2.873174225505116530e-02
-2.905432224273681641e+00,5.619247817993164062e+01,7.201623825372427401e-01,3.262810265538979237e+00
-1.945343399047851562e+01,-4.521445846557617188e+01,2.467319361657344778e+00,5.684674725730737066e+00
-2.178319931030273438e+01,4.568841934204101562e+00,3.772134992276344079e+00,5.021241633407067972e+00
1.464279174804687500e+01,-2.734068870544433594e+00,2.923062423919100539e+00,2.605248001255853652e+00
-4.233213043212890625e+01,-1.670676422119140625e+01,5.961688968579303527e+00,3.709548990213299979e-01
-3.686775588989257812e+01,7.282327175140380859e+00,5.388960567068743934e+00,6.086548513664243210e+00
3.256674957275390625e+01,-1.591664218902587891e+01,2.523918022719585874e+00,1.123677791016732597e+00
2.100624847412109375e+01,-4.296256065368652344e+00,3.184027380143980235e+00,2.073787879592165151e+00
-4.742789077758789062e+01,-1.892548179626464844e+01,6.239576095243638321e+00,5.725847146054372061e+00
8.965474367141723633e-02,5.304395675659179688e+01,2.822089247941358958e-01,3.357140728104255345e+00
2.321221113204956055e+00,2.242403268814086914e+00,3.194900810867252972e+00,3.117547502038726215e+00
1.940710449218750000e+01,-3.286267089843750000e+01,3.669453731202680036e+00,9.181581194472204777e-01
-3.582086181640625000e+01,8.955676078796386719e+00,5.557345376403289627e+00,5.809138714114042479e+00
3.101169013977050781e+01,-2.807043838500976562e+01,3.099784780473902490e+00,7.744927380414295959e-01
1.247772407531738281e+01,-5.372948646545410156e+00,2.575637175135585544e+00,3.070908868306580608e+00
5.100978088378906250e+01,-1.116188049316406250e+01,1.607242483620535900e+00,1.132928438190209608e+00
-8.066141009330749512e-01,5.758105087280273438e+01,6.599344990246510667e-01,2.890825213084162737e+00
-4.616444110870361328e+00,-4.003644943237304688e+00,2.757044662654359879e+00,4.316585456685793076e+00
-4.946250152587890625e+01,-2.689223098754882812e+01,5.745995401877415087e-01,5.543555835287751421e+00
3.215434646606445312e+01,2.547686576843261719e+01,5.406160758804559485e+00,4.878079482127342659e-01
3.306954574584960938e+01,-1.563046932220458984e+01,2.416197289987641383e+00,1.156954040329832178e+00
1.052658438682556152e+00,-9.352527856826782227e-01,3.000648483972737868e+00,3.447285669845564282e+00
-7.076450347900390625e+00,1.495897674560546875e+01,4.253217736143274585e+00,3.574422560617290578e+00
-9.890391349792480469e+00,3.747497940063476562e+01,5.358085915119378484e+00,3.401495102457738451e+00
5.481454849243164062e+01,1.379433345794677734e+01,7.334863792411026040e-01,2.183287161736579662e+00
-2.909083068370819092e-01,3.148563194274902344e+01,4.778760905093738742e+00,3.018538840300368342e+00
2.042543601989746094e+01,-3.663269996643066406e+00,3.413251652153991067e+00,2.097445042257018777e+00
-3.662795257568359375e+01,-3.785770797729492188e+01,1.649717101802758989e+00,5.756812089255613607e+00
3.921258163452148438e+01,2.477307796478271484e+00,1.566269943687472743e+00,2.030275978540769355e+00
3.504150772094726562e+01,-2.111679649353027344e+01,2.562650372111974661e+00,7.095722563440711728e-01
-5.406176090240478516e+00,3.870597076416015625e+01,5.479852250907832456e+00,3.054855702448191046e+00
-8.624260902404785156e+00,-4.993045043945312500e+01,3.413618249909649016e+00,5.571340936014096634e+00
-1.105478763580322266e+01,1.475312995910644531e+01,4.154317588355168844e+00,3.954401398384870259e+00
4.520040893554687500e+01,-1.495794200897216797e+01,1.994983236775498492e+00,8.681388115810327877e-01
1.518531608581542969e+01,2.487636184692382812e+01,4.563381998503196257e+00,1.712911350159107116e+00
-1.227951145172119141e+01,-4.231707382202148438e+01,2.488973079308224090e+00,5.093377568564198654e+00
-1.430192089080810547e+01,-4.210132598876953125e+01,2.485350591172259982e+00,5.327483253763671378e+00
4.038768386840820312e+01,4.066176414489746094e+00,1.243225184334335376e+00,1.919760511971427608e+00
2.382351684570312500e+01,2.866935157775878906e+01,5.103666011240952649e+00,1.237089505002076928e+00
5.591332912445068359e+00,-1.223034667968750000e+01,2.062773616114658815e+00,3.109442962812845046e+00
2.113025856018066406e+01,-4.436395645141601562e+01,3.432346633365295219e+00,4.854873107777486069e-02
2.790683174133300781e+01,2.595243644714355469e+01,5.019147324028303103e+00,8.858247004571552230e-01
-5.544523239135742188e+01,1.149984359741210938e+01,1.217298160240618543e+00,4.347263264804216654e+00
-5.459653091430664062e+01,1.007559394836425781e+01,1.190831216940445136e+00,4.662937386374712112e+00
-1.527705955505371094e+01,-2.297395896911621094e+01,1.630867477216708439e+00,4.578411802912927264e+00
1.462164783477783203e+01,4.692008972167968750e+01,6.024053550818987190e+00,2.194533273846773103e+00
-4.208978652954101562e+00,-2.567519664764404297e+00,3.024188767010964618e+00,4.061348101528985843e+00
-1.444411754608154297e+00,1.224405288696289062e+01,4.371807105150442574e+00,3.233123008784297703e+00
5.054032135009765625e+01,-1.247997283935546875e+01,1.554100778685053585e+00,9.195063108985468414e-01
-3.939150238037109375e+01,3.123942375183105469e+00,4.927726827637715523e+00,5.750587264234606089e+00
-4.046687698364257812e+01,-2.107763099670410156e+01,3.748451842996478045e-01,1.474570543692129976e-01
3.073997879028320312e+01,-1.298674106597900391e+01,2.564188003482910094e+00,1.441838810994246378e+00
2.494510459899902344e+01,-4.162383651733398438e+01,3.196058694383606458e+00,4.093545613313448461e-01
